userId,movieId,rating
130065,208,3.0
91521,454,4.0
100471,31655,4.0
102992,1342,4.0
90754,39446,5.0
85874,2795,4.0
119259,2829,4.0
111176,41566,3.5
44492,1479,4.0
127044,6440,4.5
38082,1597,3.0
74360,54259,2.0
11401,2997,4.0
80092,3409,3.0
89223,4359,4.0
46931,153,3.0
110320,1,3.0
67055,1292,5.0
78057,553,4.0
34749,2617,3.0
614,2746,3.0
81997,31,2.5
106537,70286,3.5
96009,6595,3.5
136860,954,4.0
132698,36,4.0
110139,106920,4.5
71755,3972,5.0
35752,4973,5.0
50616,364,5.0
28490,48385,4.0
136770,766,4.0
55435,3147,3.5
128519,1097,3.5
60821,55765,5.0
68618,356,4.0
96122,3114,3.0
5291,19,2.5
8405,5959,3.5
131029,2871,3.0
10047,4113,4.0
130477,27193,0.5
46774,3476,3.5
91228,1541,3.0
119155,2707,3.5
130516,1193,3.5
42152,2003,3.0
75635,173,1.0
95987,5445,2.5
61744,26394,4.0
16924,3910,3.5
18611,1695,3.0
81719,589,5.0
95301,562,4.0
28027,55820,4.0
69832,597,5.0
108773,5867,4.0
23089,108932,3.0
49960,2971,5.0
52532,2985,3.0
125476,8,3.0
129064,2160,5.0
104596,48516,1.5
49285,4754,4.0
94397,3126,4.0
133581,1682,3.5
94133,1148,4.5
125703,1784,4.0
38773,2943,4.0
35065,2146,4.0
22034,487,4.0
106677,1246,3.0
137976,984,3.0
94891,101525,4.5
1763,7374,1.5
128455,3786,4.0
35037,253,3.0
50211,3219,4.0
55765,1885,4.0
60653,89492,4.0
85908,832,4.5
54259,48696,5.0
7051,5875,3.5
44788,3035,3.5
30454,592,3.0
110055,2989,3.0
69766,57669,4.0
127404,1,3.0
87360,8807,3.5
39573,6709,4.0
52345,5693,1.0
38956,6049,3.0
9111,466,3.0
4894,1233,3.0
118236,543,3.0
55537,1175,5.0
123364,2993,5.0
103640,316,3.5
118371,1028,4.0
82665,590,5.0
92058,1320,2.5
103923,110,3.0
138123,3,3.5
39613,1196,5.0
136022,1356,4.5
14280,4350,3.5
37726,588,4.0
75028,8949,4.5
101745,466,3.0
136334,1682,4.0
29953,423,2.0
21668,26139,4.5
81583,62849,3.0
30508,27728,4.0
84892,539,3.5
119182,455,3.0
32717,4344,3.0
132504,936,4.0
123487,32,1.0
112793,452,3.0
18496,266,3.0
9815,1921,4.0
1401,357,3.0
4494,3108,3.0
108619,310,3.5
91857,2657,4.0
130330,7003,4.0
23705,3256,3.5
26238,541,4.0
138456,7154,2.0
69036,40278,4.0
124217,4973,5.0
62111,55451,3.0
133633,1227,5.0
73216,3107,3.0
81367,5445,4.5
8475,5299,5.0
84234,2710,4.0
117918,8917,3.0
79967,8893,1.5
60762,1999,3.0
127339,318,5.0
109683,1210,5.0
72010,39435,3.5
89984,196,2.0
80846,5054,4.0
118515,6548,2.0
64919,653,2.0
90087,1445,2.0
47528,30707,4.5
47297,26471,5.0
48904,1247,4.0
133883,165,4.0
115556,2391,3.0
40162,2713,3.0
102025,480,4.0
129470,10,3.0
91917,69757,3.5
2909,1247,3.5
47327,1088,1.5
101242,1747,3.0
111143,97938,5.0
86267,3752,2.0
92614,454,5.0
5819,7022,4.0
67346,3708,0.5
39253,1952,4.0
21829,592,2.0
21163,8622,5.0
42932,2792,4.0
118188,22,3.0
78273,8225,4.0
85244,50685,3.0
81569,2657,5.0
29334,26,4.0
8499,500,3.0
23430,1249,5.0
12435,2292,4.0
27080,670,4.0
14748,2359,4.0
121749,830,3.0
50045,1952,4.5
84422,2085,3.0
3597,4505,4.0
127591,1356,4.0
99985,327,3.0
54567,2322,2.0
7390,4936,3.0
116003,1884,5.0
115298,1274,5.0
133257,2174,3.0
74181,229,3.0
53896,4979,4.0
41597,6268,3.5
80053,53125,3.0
36516,3130,2.0
6222,370,4.0
56225,45722,3.5
107628,1984,2.0
130955,72737,4.0
121328,1729,4.5
106407,3005,1.0
67749,3408,4.0
37121,1639,5.0
8266,3418,4.0
69426,8622,5.0
92980,7387,4.5
137109,6708,4.0
127966,50,5.0
126413,1356,3.0
125507,48082,4.0
52779,455,4.0
62749,3629,4.0
128868,33660,3.0
121521,8961,4.0
90178,1233,5.0
60022,40412,3.0
117638,43928,1.5
25686,8533,3.5
134866,235,3.0
48072,1597,5.0
108753,783,1.5
132403,543,2.0
69565,8266,4.0
99781,40583,3.5
95657,60937,2.5
21023,3510,4.0
132469,733,5.0
67013,4902,4.0
74114,1032,4.5
62746,204,2.0
61044,33166,4.5
108667,858,4.5
66684,986,3.0
24572,6254,4.0
55495,4519,3.0
67043,1429,3.5
61432,916,4.0
94033,1232,5.0
20716,50,5.0
40447,260,5.0
33317,76093,4.5
22164,2006,4.5
46074,5349,3.0
3171,3836,4.5
87537,6365,3.0
108597,1204,4.0
66211,45499,2.5
97953,1584,3.0
43228,2570,5.0
15188,39183,0.5
61567,2404,3.5
37813,832,4.0
92992,7147,3.5
125001,1667,5.0
38231,4612,3.0
129903,5416,2.5
109788,1682,3.5
11141,5464,3.0
79713,8937,4.0
13159,57640,4.0
63161,95,3.0
74849,1291,5.0
113542,45,2.5
103653,2075,3.0
44882,2302,3.0
132095,5010,1.0
134005,2087,3.0
121024,4815,4.0
121662,89774,4.5
104531,3440,0.5
87459,1272,4.0
68831,4465,4.0
99723,469,3.0
123756,1617,4.0
11288,1278,3.5
41929,2085,3.0
101853,8128,4.5
51299,474,3.0
56961,1220,5.0
122242,1339,3.0
46457,53464,5.0
30002,296,3.5
75837,3081,3.0
31266,1260,5.0
12722,2088,3.0
112158,1876,3.0
54298,1256,4.5
59823,5128,4.0
34494,6187,3.5
47059,260,4.0
39907,46970,4.0
26554,2324,4.5
13744,5062,5.0
126688,55995,2.0
62074,2107,2.0
1470,2075,4.0
32514,7167,4.0
86977,3949,4.0
137299,4526,2.0
123652,383,3.0
70400,2567,4.0
137003,2762,4.0
121492,50,4.5
134323,904,5.0
74690,588,5.0
71872,704,1.0
71133,799,5.0
13391,2366,3.0
89593,1028,4.0
38696,3671,3.5
96265,608,5.0
34820,5959,3.5
586,1090,3.5
7260,19,1.0
31042,2700,4.5
108323,541,3.5
93018,760,3.0
77445,355,3.0
711,2002,3.0
92045,1354,5.0
124237,1196,5.0
77760,5679,3.0
36681,1358,3.5
6000,27821,3.5
46820,5669,3.5
52106,5502,4.0
111633,30825,2.5
49538,345,4.0
10534,2121,3.0
25099,370,3.0
34250,1270,3.0
3170,1682,4.5
6978,257,2.5
20273,1721,3.0
62149,2137,3.0
126824,1617,5.0
8405,5445,4.0
137166,1653,4.5
108362,8368,2.0
90586,2338,2.0
62650,3793,4.5
16651,69945,4.0
30731,66097,4.0
115233,370,3.0
93111,6375,5.0
10483,3067,3.0
89877,588,3.0
131049,2881,3.0
12269,1047,3.0
97262,2114,2.0
107941,2078,3.5
94999,8622,2.5
136268,95488,3.0
39091,858,4.5
76446,1541,2.0
34776,480,3.5
13955,288,2.5
5337,5266,2.0
53426,8665,4.5
9732,257,2.0
48944,2291,2.0
78040,247,3.5
28051,1208,4.5
108440,48516,5.0
111995,2791,5.0
73855,2918,3.0
96988,432,4.5
30852,1008,4.0
94315,1676,4.0
121052,3129,2.0
27251,8033,3.5
47195,3178,3.0
87135,1210,4.0
38260,2194,4.5
118082,3526,3.0
59923,56775,2.5
78232,3675,4.0
66837,2908,4.0
130552,2916,4.0
94851,1103,5.0
92825,733,1.0
65745,780,5.0
10514,2890,3.0
78372,44397,4.0
82657,110,4.0
120782,45329,3.5
41161,60,4.0
114265,2010,5.0
52302,277,3.0
101532,8191,4.5
41630,1233,4.5
8101,44191,3.0
48759,6001,3.5
102095,2021,2.0
53048,648,4.0
77671,2335,0.5
108248,1259,3.0
28147,1219,5.0
113418,34048,3.0
67314,515,5.0
74490,14,3.0
20132,1792,3.0
5076,357,3.5
982,2183,3.5
64334,4354,2.0
132415,619,4.0
71817,110,5.0
81427,5853,2.0
135554,428,4.5
29214,6385,4.5
82217,3916,4.0
48618,1037,3.0
138268,541,5.0
34398,616,3.5
81200,1488,3.0
94014,2482,2.0
11550,1625,5.0
34065,31685,3.5
18892,204,3.0
52318,3206,3.0
29513,364,3.0
122301,4027,1.5
127745,2028,5.0
14286,140,4.0
38010,3157,3.0
18191,165,3.0
13652,48394,4.5
115765,1089,4.0
82977,1580,4.0
114595,1357,4.0
45643,2068,4.0
71413,2985,4.0
12653,1183,2.0
8033,1485,1.5
59544,799,2.0
2404,111,3.0
51859,68954,5.0
30932,2439,3.0
28295,4776,5.0
62993,1094,1.0
46463,852,4.0
42879,429,1.0
84873,4878,4.5
62633,59141,4.5
97735,4340,2.0
97686,342,4.0
70936,3476,3.0
117318,736,2.5
21395,111362,1.5
56442,1186,3.5
91632,7373,2.5
64804,2763,3.5
26535,5500,4.0
61563,38095,3.5
46577,1240,4.0
36905,101,5.0
12619,2100,3.0
96649,1729,3.5
77460,1199,5.0
27267,55241,3.0
102448,39,4.0
56535,48,4.0
133358,8622,2.0
43545,86882,0.5
46815,3300,3.5
28792,95,3.0
39497,3388,3.0
3288,3994,2.0
116450,150,3.0
114923,2959,4.5
15394,350,4.0
114848,858,3.0
12467,1210,3.0
32528,2565,3.0
65592,3489,3.0
100092,68237,4.0
81899,165,4.5
23039,50147,3.0
21899,32587,4.5
93925,86332,4.0
72452,329,4.0
75179,11,5.0
86923,3910,5.0
57409,5608,3.5
86032,34,3.0
5122,555,4.0
14183,46578,3.5
85597,7438,3.5
62914,6787,4.5
93705,159,4.0
88347,79,3.0
45635,5872,5.0
54214,1198,4.5
81360,3174,3.0
767,3060,2.0
84420,364,4.0
17015,1552,1.0
122436,726,3.0
134179,3175,4.0
111559,912,5.0
5798,4067,2.0
12296,4638,3.5
46929,48304,3.0
72979,435,3.0
101600,32,4.0
71088,1784,4.5
109750,4553,3.0
16141,2761,3.0
2397,158,4.0
129963,81834,3.5
127871,1865,3.0
38602,1976,3.0
46811,88,3.0
55539,1356,5.0
58426,1259,3.5
6976,317,3.0
6111,45837,3.5
51877,63181,2.0
48902,33660,4.5
134884,1073,3.0
8016,2866,3.0
48082,3448,3.5
61167,593,5.0
111302,589,5.0
19029,1417,0.5
75408,5349,1.0
50739,3510,3.5
115340,43,3.0
10822,736,2.0
59249,5266,3.0
60841,1253,3.5
133372,1010,2.5
87210,4995,4.0
88347,1037,3.0
65393,2432,5.0
787,2334,3.0
86541,1097,3.5
73441,4029,2.0
104239,2194,4.0
20116,162,4.0
51993,357,0.5
117826,1814,4.0
133825,1747,3.0
1244,3999,3.0
78253,78499,4.0
43951,2764,4.0
30092,3535,4.0
111549,94980,3.0
92399,2396,3.0
17068,647,3.0
125241,4226,5.0
97267,3948,3.5
24226,1,3.5
32780,3671,4.0
120097,30707,4.0
89038,260,5.0
58592,2088,3.0
128693,1885,5.0
74814,4128,3.0
42243,4018,2.5
24135,3917,2.5
112051,58559,5.0
56357,1247,4.0
96750,45517,3.5
88412,59727,3.5
132050,2288,3.0
78956,4185,5.0
5478,58293,2.5
74879,3675,3.0
24509,3911,4.0
35050,1307,2.5
56120,608,3.5
80920,65088,0.5
36128,1917,3.5
89242,2000,4.0
121938,920,4.0
135090,2672,3.5
87573,61240,4.0
55025,296,4.0
82269,237,1.0
117789,4857,4.0
54621,3087,0.5
74019,150,3.5
28304,296,4.5
83105,6586,5.0
11748,52722,1.5
121216,4973,4.5
80470,555,4.0
8568,5349,4.0
131121,2176,5.0
49209,2028,5.0
63714,5669,4.0
10050,107,3.0
45728,4533,1.0
86824,3250,3.0
45750,2378,3.0
52427,1917,5.0
126908,2395,0.5
42929,3350,3.0
103571,2505,0.5
110253,2583,5.0
66649,74789,4.5
75494,296,5.0
61744,2301,4.0
119013,4496,3.5
21245,2662,4.0
134037,1952,3.0
12887,1967,4.5
130892,7451,3.5
35183,1971,0.5
103986,2241,1.5
39117,5146,3.0
42229,81140,3.5
75944,300,3.0
45987,8641,3.5
441,110,3.5
22492,111,5.0
115062,7451,3.5
98631,296,5.0
12086,325,3.0
60699,8535,4.0
62865,337,4.0
95376,1527,2.5
10433,3668,5.0
21177,4995,4.0
12767,2033,2.0
15241,1129,4.0
72541,33451,4.5
100506,20,3.0
46166,4621,3.0
109145,280,3.0
18843,1948,3.0
61996,1298,3.0
115226,48,2.5
66837,3256,3.0
132192,329,4.0
112109,2716,4.0
25992,541,4.0
31404,4467,3.0
106048,881,3.0
79828,91542,4.0
11748,7163,4.0
132249,799,3.0
133041,3948,1.0
128656,31685,4.0
59066,2949,5.0
64817,185,1.0
92580,4027,4.5
104526,719,3.0
38075,2720,5.0
126072,1342,2.5
25928,46530,3.0
116768,356,4.0
132947,3424,3.0
137547,420,2.0
2698,4823,2.0
30150,27821,2.0
120582,2348,5.0
64572,6156,3.0
36393,33166,0.5
66624,37733,4.0
125794,79870,3.5
105438,349,4.0
34156,1479,4.5
129006,2070,4.0
117675,5833,4.5
24374,77800,2.0
32823,4027,3.0
67161,4034,4.5
16686,72641,5.0
108792,216,2.0
88727,76175,3.5
35392,34,3.0
4358,7454,4.5
118711,316,4.0
133531,150,5.0
88858,493,4.0
48696,135,1.0
37331,2165,4.0
69835,1252,5.0
61269,1376,4.0
67814,3719,3.0
73076,2985,1.0
58404,260,5.0
3487,6947,4.0
31177,377,4.5
35522,1221,4.5
72610,4979,5.0
66360,145,5.0
70538,3475,3.0
8467,240,2.0
77451,34162,4.5
121139,5618,4.5
102820,2357,3.5
43547,7009,0.5
56488,6539,4.0
127597,846,2.0
59378,8874,0.5
112653,593,5.0
113869,1152,4.0
108115,745,3.5
129936,4226,4.5
120008,1196,5.0
35128,2320,3.0
108564,3499,3.0
62078,1831,3.5
44304,1356,4.5
133072,4327,2.0
116634,4306,2.5
94616,2946,4.0
38152,3524,3.0
31764,3864,1.0
76580,1304,4.0
36283,1220,4.0
113406,1089,4.5
75841,32371,4.0
70088,7570,3.0
110819,714,5.0
50030,2992,2.0
87581,2594,2.5
125511,6870,4.5
109939,1222,4.5
4965,2094,4.0
9306,1799,3.5
30857,3623,3.0
14430,1518,2.5
137976,1090,2.0
110842,1367,3.0
70609,8949,4.0
115309,5,3.5
4696,2616,4.0
4834,1060,5.0
117841,879,3.0
53275,3578,4.0
97474,2717,3.0
62514,1617,5.0
4870,923,5.0
48162,1066,4.0
108254,2791,5.0
7882,61024,3.5
17129,2997,5.0
5216,1334,3.0
89021,4231,2.5
8405,31437,4.5
106081,2453,2.0
70875,48043,3.5
84108,2517,2.0
72910,2641,3.0
62222,40732,4.0
59702,454,3.0
13434,1210,3.5
9446,711,1.0
53927,1381,2.0
21200,6920,4.5
133501,112623,4.5
9322,70451,4.0
98636,1277,3.0
2197,89745,4.0
62515,2143,4.0
80716,322,4.0
76068,733,3.5
117541,648,3.0
92542,2402,2.0
80533,2268,4.0
32578,2692,4.0
25163,4641,4.5
12271,1247,3.5
105838,457,3.5
110496,48394,4.5
21210,3633,4.5
24816,30898,3.5
103750,239,4.0
1643,2046,2.0
75079,5094,2.0
18027,48744,4.0
109339,4056,4.0
17401,474,3.0
44318,742,2.0
106308,1844,4.0
87062,1735,4.0
84903,3633,2.0
100746,5445,3.5
131423,785,3.0
132026,39446,1.5
124848,1271,3.0
113668,3683,4.0
11563,5618,3.5
93146,2313,5.0
65900,3101,4.0
55765,2211,4.0
69198,344,3.0
67325,1280,4.0
118096,3671,3.5
75810,3412,2.5
18145,1961,5.0
75678,7478,4.0
59500,1148,5.0
89457,3826,1.0
42353,1097,3.5
136756,2355,4.0
10607,327,3.0
117274,2042,2.0
137549,589,4.0
62547,1544,3.0
31042,4011,4.5
108164,4027,2.5
30541,1479,4.0
18058,910,3.0
20622,1286,3.0
43823,1500,2.5
36038,4776,4.5
114452,95313,2.5
103841,1278,3.5
78903,3418,3.0
17448,3186,3.0
24661,5780,4.0
60919,5445,3.5
116824,846,5.0
122524,72378,3.5
95615,1320,3.0
100136,2699,2.0
40143,2243,3.0
994,3623,3.0
39197,442,3.0
68900,80463,3.5
98510,6214,4.5
123855,2643,3.0
67569,55444,3.5
126554,945,5.0
18548,4320,4.0
88235,2146,2.0
122509,3798,4.0
108355,8666,2.5
6569,3129,3.5
15292,112290,5.0
11409,590,5.0
14159,4974,2.0
61456,357,3.0
96328,2560,4.0
94773,745,4.0
18285,1210,5.0
51801,2985,3.0
4736,500,3.0
80699,8949,4.5
98948,2571,5.0
41283,1224,4.5
48043,3175,4.0
95194,1920,3.0
33349,539,3.5
4999,4027,3.0
109399,5719,3.5
41594,1086,1.0
23331,40815,5.0
55251,180,3.5
55543,747,3.0
122973,1374,5.0
80886,2017,4.0
117146,2455,4.0
49337,44761,2.5
129659,34,3.5
36329,3639,3.0
64621,2797,5.0
38602,1974,4.0
72800,7149,3.0
61954,2105,2.0
124138,1269,5.0
135388,339,2.5
131836,1407,1.5
33395,30749,3.5
84890,4020,3.5
39381,1091,2.0
5695,4027,3.5
28823,296,4.0
117856,1017,4.0
13075,48043,3.0
43292,76175,2.5
89049,2178,4.0
77156,2401,3.0
86674,440,3.0
116997,2688,3.0
5711,457,3.0
65317,3484,4.0
74021,1208,5.0
55035,3219,2.0
83242,2583,0.5
101765,4975,2.0
16645,149,5.0
122208,33166,5.0
94377,44759,2.5
63283,1387,5.0
88307,546,4.0
32407,150,4.0
119223,79132,4.5
76595,48516,3.5
102746,6211,1.0
102705,6537,4.0
71509,5971,5.0
3781,5013,1.0
99891,6365,4.5
19590,1232,5.0
64378,2953,4.0
125795,1101,1.5
109121,426,3.0
59047,318,5.0
95037,741,4.0
108520,1476,4.0
14393,1101,3.0
100983,55926,4.0
35986,51077,3.0
91557,33493,1.0
25411,2294,3.5
51745,47723,3.0
57727,79185,3.0
41818,3527,5.0
94744,34048,1.5
630,2699,3.5
79788,6377,3.5
56146,2858,4.0
79089,181,1.0
73589,77561,4.5
131985,58154,2.5
83334,5989,3.0
25345,589,5.0
42933,5989,4.0
96381,349,3.0
68323,39183,2.5
109288,356,3.5
48071,1385,4.0
45135,36529,2.5
85989,457,5.0
90350,1617,5.0
7321,4,1.0
98878,2518,3.0
121930,30812,3.0
43068,879,4.5
109736,2502,4.0
104179,1750,2.0
85888,870,3.0
34103,5970,2.0
100090,105,3.0
99451,6874,4.5
132832,32,4.0
64378,616,4.5
47681,37733,4.0
136054,1797,3.5
59527,2571,4.0
129474,6987,3.5
102500,500,3.0
33558,539,4.0
43933,952,4.0
89200,954,4.5
102004,429,2.0
114531,97938,4.0
30911,5672,1.0
12893,21,5.0
126273,1292,5.0
29175,2706,5.0
75699,2450,3.0
27834,59369,4.0
78262,1394,5.0
26143,922,5.0
122995,59369,4.0
96244,4007,1.0
24691,1379,3.0
130716,88125,4.0
120942,308,3.0
95640,2194,3.0
103629,1407,3.5
84109,47610,4.5
68584,46976,4.0
120707,428,4.0
104587,2572,3.5
106705,527,4.5
76991,2924,5.0
67113,4558,3.0
81648,180,4.0
107268,410,2.5
108825,50,4.0
5069,1597,3.0
70201,2375,3.5
49311,8969,3.0
29326,2808,3.0
97159,440,3.0
68421,3555,4.0
87495,55363,2.0
41689,4084,4.0
119522,231,2.5
46281,161,3.5
45708,296,5.0
22350,527,4.5
16551,480,3.5
66023,1831,2.0
12393,1029,4.0
136752,482,4.0
58861,3527,4.5
15177,1432,2.0
72492,7438,4.5
122961,2694,3.0
108479,527,5.0
12040,2600,3.0
43945,1374,2.0
8768,2721,4.0
47083,32587,5.0
46568,53972,3.0
7472,1242,4.0
59751,296,5.0
106939,1389,1.0
4347,3362,4.5
65164,48660,4.0
120657,2997,4.5
13218,3150,3.0
116661,2194,3.0
87942,1748,2.0
117995,2115,3.5
131408,1265,4.5
67240,36401,4.0
16005,5323,2.5
104152,904,4.0
12602,551,5.0
23823,3471,4.5
6824,2396,4.0
1735,1680,4.0
111787,62,4.5
30376,8972,2.5
86235,1214,4.0
129759,1347,4.0
126010,2806,2.0
68869,2770,4.0
60189,110,4.0
59838,1527,5.0
103654,589,4.0
62586,1382,2.5
129420,1198,5.0
126856,1196,4.5
65288,2916,4.0
117417,1213,3.0
6020,1821,2.0
89316,165,4.0
118485,1955,5.0
65530,8132,4.0
119712,1513,3.0
121211,2793,2.0
69624,780,3.0
121484,3066,4.5
4342,1259,4.0
71122,5293,3.0
100674,368,3.5
8045,5952,4.0
116498,1059,3.5
36201,8982,3.0
34381,4643,3.5
37443,1265,3.5
93998,33794,4.5
39132,2268,5.0
88668,2571,4.0
3540,2959,4.0
86839,4487,3.0
38835,52767,5.0
43956,590,3.0
54631,2959,3.5
128503,4499,3.0
104225,319,4.0
23866,7137,4.0
96952,3615,2.5
85225,1127,4.0
79597,185,3.0
39278,6,4.0
58069,71,1.0
114639,296,4.0
15918,1676,4.0
44801,3101,4.0
87445,2916,4.0
119664,7701,1.0
27811,350,4.0
101732,1261,1.5
69043,2485,4.5
106737,3822,5.0
80599,3424,5.0
43432,5090,1.0
92973,707,2.0
107232,348,4.0
34469,4027,4.0
113842,5574,4.0
11719,145,2.5
58021,4002,2.5
84832,1073,5.0
60563,5991,3.5
39647,2989,5.0
39050,296,2.5
111877,1913,5.0
15366,6,4.0
52004,3452,3.0
73591,1374,2.0
76890,2366,0.5
36821,2370,1.0
69109,3020,4.0
72716,318,4.0
100947,2,3.0
33309,265,3.0
14453,1407,4.0
47500,3977,3.0
37251,1246,3.5
37577,2881,3.0
36587,986,4.0
129923,2541,4.0
114817,2268,2.5
13763,1171,4.0
128554,3317,4.0
93983,2952,3.5
24846,2367,3.0
131279,596,4.0
72555,7701,2.5
13244,4665,3.0
73680,52950,4.5
102616,58998,5.0
96293,4878,2.0
41505,613,3.0
13460,592,3.5
2834,8983,4.0
13635,7263,4.5
67006,1991,1.0
14882,1020,4.0
42310,4085,4.0
4607,2149,2.0
55939,196,3.0
35520,6365,4.5
103696,2278,2.5
9407,3168,3.0
18706,37857,1.5
110278,6377,4.0
41788,2729,4.5
3653,63876,4.5
77191,1527,5.0
29568,165,4.5
129565,30810,4.5
116255,145,4.0
52009,8919,3.0
41789,541,5.0
572,45672,4.5
25531,1617,4.0
54549,5945,4.0
79357,2269,2.0
11288,3033,4.5
69795,2762,2.0
64751,223,4.0
50315,527,3.0
124653,255,2.0
54130,5952,4.0
19416,7836,5.0
129417,317,3.0
100931,62437,4.5
7390,3784,3.0
28149,4993,3.0
103925,3893,3.0
112544,2858,1.0
51408,260,5.0
14866,6537,3.0
36947,44974,5.0
138189,2094,4.0
125504,8665,3.5
24111,7263,3.5
68575,3481,3.0
88312,90576,2.0
83090,2571,5.0
80024,1676,3.0
103869,2255,3.0
43229,30793,3.5
125972,662,4.0
68643,5577,4.0
42604,1249,3.5
3615,81834,5.0
16881,1380,4.0
114995,208,3.0
6954,153,1.0
61458,4874,5.0
128258,47148,4.0
127639,111,3.0
23333,1952,4.0
30739,6008,4.5
106160,588,3.0
115197,2288,4.0
7820,3033,2.0
109986,293,3.0
48715,37741,5.0
119172,2598,3.0
66837,5489,3.0
129833,708,4.0
46577,185,2.5
54845,50872,4.5
106949,3107,2.0
94812,337,4.0
136511,8371,4.5
24201,64,3.0
92392,588,3.0
80760,1291,4.0
96881,3753,5.0
127016,1227,5.0
58855,2329,4.0
8023,707,3.0
84480,1513,4.0
80712,34405,4.0
24830,357,4.0
52061,3249,1.0
11721,3285,3.5
48583,2291,3.5
114372,1580,3.0
44787,4159,1.0
81643,6664,4.0
81794,3275,3.0
102599,345,3.0
57585,7438,3.0
42096,45186,2.5
114498,2105,3.0
100805,3397,2.0
41281,316,2.5
80871,3987,2.0
6419,1321,3.0
111949,86781,0.5
37857,45728,3.5
23860,2065,4.0
37479,2642,3.0
65130,17,5.0
122348,2687,4.0
120087,592,4.0
128354,1806,3.0
6388,539,3.0
7148,4079,1.0
118189,49961,4.0
136958,231,2.0
27231,3424,4.0
2762,247,4.0
79614,5989,4.0
20627,1391,3.0
39662,420,3.0
137717,68237,4.0
58122,534,4.0
13823,1690,1.0
67508,2792,3.5
97819,174,2.0
51863,1917,1.0
97054,3699,4.0
107256,4321,3.5
106900,3070,4.0
118690,3317,5.0
50398,805,4.0
25345,1961,3.5
65852,785,4.0
3428,3686,2.0
96601,356,2.0
42800,736,3.0
32319,4386,2.5
52449,733,3.5
15235,610,1.0
103872,6893,4.0
67587,2502,4.5
56639,4022,4.0
34692,33679,2.5
114991,2805,3.0
109911,8464,4.0
123606,6890,4.5
43545,8491,4.0
5495,1732,4.5
36628,60818,3.0
71440,1077,5.0
25616,903,5.0
32632,2699,3.5
87758,3591,3.5
87109,2571,5.0
114645,1148,4.5
12977,1304,4.0
68809,95,1.0
48110,858,3.0
45039,84152,4.0
32173,1225,5.0
130795,2657,2.0
17219,93,2.0
128110,2369,5.0
75613,519,3.0
85818,218,3.0
114659,3826,3.5
79744,480,3.0
123336,45,3.0
74505,144,4.0
107070,349,3.0
89310,8949,4.0
136026,78209,3.5
83963,4992,3.0
31727,3203,4.0
77200,1507,4.0
137633,1197,4.5
84890,81788,4.5
46447,2366,5.0
65995,5872,4.0
35316,4178,4.0
35091,3102,4.0
25310,265,4.0
70940,91529,5.0
117135,1769,2.0
824,1732,5.0
54290,2396,5.0
134092,2259,3.0
123928,719,3.0
34952,356,5.0
131393,1079,4.0
118934,2414,4.0
18611,6020,2.0
21690,1676,4.0
93234,3981,2.5
82125,2918,4.5
78574,6807,4.5
83711,3461,3.0
86651,4677,4.0
20083,448,5.0
20693,1370,2.5
119088,93,3.0
17903,594,4.5
91308,5349,4.0
50943,1609,3.0
85874,2382,2.0
83581,5283,3.0
73213,2406,4.0
71979,593,3.5
23922,2671,4.0
62327,1739,3.0
28467,8362,3.5
21627,1214,5.0
20836,3578,5.0
50142,4211,2.0
75173,55290,3.0
60442,4970,3.0
96482,86,3.5
74096,39715,1.5
111007,434,4.0
61248,3521,3.0
63530,279,3.0
67476,368,5.0
22550,95510,3.0
79211,50,3.0
79651,110,4.0
84699,836,3.0
76624,69406,4.0
17709,5900,3.5
99985,1257,3.5
117565,2571,5.0
781,743,3.0
16501,69122,3.0
24044,2012,3.0
39333,1136,5.0
57696,2132,4.0
72585,711,2.0
43081,6947,3.5
112112,79132,5.0
65131,48774,5.0
127959,2296,5.0
6715,1748,3.0
12381,802,3.0
38264,113348,2.0
102593,434,5.0
74240,215,5.0
121904,1527,3.0
129746,78574,3.5
120230,942,3.0
135888,3044,3.0
136619,933,4.0
104290,6764,3.0
128147,780,3.0
118344,2245,2.0
111855,540,5.0
19307,3707,3.5
98619,1517,4.0
137700,2145,3.0
21408,59721,2.5
9661,1921,4.0
59873,1303,3.5
126599,4161,3.0
1969,1219,4.5
88851,2424,4.5
80154,39,3.0
103757,3576,1.0
31346,1974,4.5
34262,62,4.0
23265,1702,2.0
39272,367,4.0
53890,47,5.0
89402,55020,2.5
32097,1380,4.0
133359,237,4.0
118600,5640,3.0
16533,43904,4.5
116960,95309,4.0
129065,912,3.0
54693,7320,0.5
3318,6056,3.5
122709,1203,5.0
45065,4835,3.0
133332,1513,2.0
6558,3793,4.0
86385,3979,2.0
129276,541,4.0
39967,8360,5.0
91878,1136,5.0
79159,2244,2.0
137391,733,4.0
14938,589,2.0
32185,46855,5.0
128336,3646,2.5
124032,161,3.0
87247,33493,4.0
120877,4734,4.0
128486,3897,4.5
17673,3408,2.5
59035,365,4.0
114168,53435,2.5
93662,2085,4.0
103470,7482,4.5
15333,23,4.0
74114,6296,4.5
47335,3070,3.0
28358,2302,3.0
68654,3793,2.0
42625,1250,3.0
70888,2455,4.0
23386,4367,3.0
35022,345,4.0
127689,3275,4.0
129759,631,3.5
120378,2959,5.0
41517,3527,4.0
32632,65216,3.0
87561,62801,4.0
109735,1687,4.0
43274,231,3.5
108646,222,5.0
70787,141,4.0
19388,788,3.0
103429,4248,4.0
918,1073,3.0
